海外旅行,,,1,名詞,固有名詞,一般,*,*,*,旅行,カイガイリョコウ,カイガイリョコー
モーター,,,1,名詞,一般,*,*,*,*,モータースポーツ,モーター,モーター
サブカル系,,,1,名詞,固有名詞,一般,*,*,*,サブカル,サブカルケイ,サブカルケイ
バレーボール部,,,1,名詞,固有名詞,一般,*,*,*,バレーボール,バレーボールブ,バレーボールブ
作詞家,,,1,名詞,固有名詞,人名,一般,*,*,作詞,サクシカ,サクシカ
作詞作曲,,,1,名詞,サ変接続,*,*,*,*,作詞,サクシサッキョク,サクシサッキョク
英文学,,,1,名詞,固有名詞,一般,*,*,*,文学,エイブンガク,エイブンガク
純文学,,,1,名詞,一般,*,*,*,*,文学,ジュンブンガク,ジュンブンガク
ヘアー,,,1,名詞,固有名詞,人名,一般,*,*,ヘア,ヘアー,ヘアー
合法ロリ,,,1,名詞,固有名詞,一般,*,*,*,ロリ,ゴウホウロリ,ゴーホーロリ
ダンまち,,,1,名詞,固有名詞,一般,*,*,*,ダン,ダンマチ,ダンマチ
ニコニコ,,,1,副詞,助詞類接続,*,*,*,*,ニコニコ動画,ニコニコ,ニコニコ
撮影,,,1,名詞,サ変接続,*,*,*,*,写真,サツエイ,サツエイ
写真撮影,,,1,名詞,固有名詞,一般,*,*,*,写真,シャシンサツエイ,シャシンサツエイ
シン・ゴジラ,,,1,名詞,固有名詞,一般,*,*,*,ゴジラ,シンゴジラ,シンゴジラ
哲学者,,,1,名詞,固有名詞,一般,*,*,*,哲学,テツガクシャ,テツガクシャ
芸術系,,,1,名詞,固有名詞,一般,*,*,*,芸術,ゲイジュツケイ,ゲイジュツケイ
洒落,,,1,名詞,一般,*,*,*,*,お洒落,シャレ,シャレ
合唱部,,,1,名詞,固有名詞,一般,*,*,*,合唱,ガッショウブ,ガッショーブ
合唱団,,,1,名詞,固有名詞,一般,*,*,*,合唱,ガッショウダン,ガッショーダン
医療機関,,,1,名詞,固有名詞,一般,*,*,*,医療,イリョウキカン,イリョーキカン
スーパー戦隊シリーズ,,,1,名詞,固有名詞,一般,*,*,*,スーパー戦隊,スーパーセンタイシリーズ,スーパーセンタイシリーズ
剣道部,,,1,名詞,固有名詞,一般,*,*,*,剣道,ケンドウブ,ケンドーブ
大逆転裁判,,,1,名詞,固有名詞,一般,*,*,*,逆裁,ダイギャクテンサイバン,ダイギャクテンサイバン
逆転裁判,,,1,名詞,固有名詞,一般,*,*,*,逆裁,ギャクテンサイバン,ギャクテンサイバン
息子たち,,,1,名詞,固有名詞,一般,*,*,*,息子,ムスコタチ,ムスコタチ
一人息子,,,1,名詞,固有名詞,一般,*,*,*,息子,ヒトリムスコ,ヒトリムスコ
研究者,,,1,名詞,一般,*,*,*,*,研究,ケンキュウシャ,ケンキュウシャ
研究科,,,1,名詞,固有名詞,一般,*,*,*,研究,ケンキュウカ,ケンキューカ
卒業後,,,1,名詞,固有名詞,一般,*,*,*,卒業,ソツギョウゴ,ソツギョーゴ
ひぐらしのなく頃に,,,1,名詞,固有名詞,一般,*,*,*,ひぐらし,ヒグラシノナクコロニ,ヒグラシノナクコロニ
競技プログラミング,,,1,名詞,固有名詞,一般,*,*,*,プログラミング,キョウギプログラミング,キョーギプログラミング
プログラム,,,1,名詞,サ変接続,*,*,*,*,プログラミング,プログラム,プログラム
スノボー,,,1,名詞,固有名詞,一般,*,*,*,スノーボード,スノボー,スノボー
スノーボーダー,,,1,名詞,一般,*,*,*,*,スノーボード,スノーボーダー,スノーボーダー
ママ友,,,1,名詞,固有名詞,一般,*,*,*,ママ,ママトモ,ママトモ
ママと,,,1,名詞,固有名詞,一般,*,*,*,ママ,ママト,ママト
ネオロマンス,,,1,名詞,固有名詞,一般,*,*,*,ネオロマ,ネオロマンス,ネオロマンス
ロマ,,,1,名詞,固有名詞,一般,*,*,*,ネオロマ,ロマ,ロマ
一眼レフカメラ,,,1,名詞,固有名詞,一般,*,*,*,写真,イチガンレフカメラ,イチガンレフカメラ
一眼,,,1,名詞,一般,*,*,*,*,写真,イチガン,イチガン
レッズ,,,1,名詞,固有名詞,組織,*,*,*,浦和レッズ,レッズ,レッズ
浦和レッズレディース,,,1,名詞,固有名詞,一般,*,*,*,浦和レッズ,ウラワレッズレディース,ウラワレッズレディース
